<https://dbpedia.org/resource/Music_Industry_Arts>	<http://dbpedia.org/property/website>	<http://www.fanshawec.ca/programs-courses/full-time-programs/mia2>	0.0	0.0
<https://dbpedia.org/resource/Subramaniam_Siva>	<http://dbpedia.org/ontology/writer>	<https://dbpedia.org/resource/Pori_(film)>	0.9559286656057978	0.38461538461538464
<https://dbpedia.org/resource/James_E._Wadham>	<http://dbpedia.org/ontology/deathPlace>	<https://dbpedia.org/resource/San_Diego>	1.0	1.0
<https://dbpedia.org/resource/De_Lysle_Ferree_Cass>	<http://dbpedia.org/ontology/gender>	<https://dbpedia.org/resource/male>	0.0	0.0
<https://dbpedia.org/resource/Gladys_Lehman>	<http://dbpedia.org/ontology/writer>	<https://dbpedia.org/resource/Back_Street_(1932_film)>	0.5298791357884174	0.0
<https://dbpedia.org/resource/Wiktor_Boczkow>	<http://dbpedia.org/ontology/award>	<https://dbpedia.org/resource/Order_of_the_Red_Star>	0.0	0.0
<https://dbpedia.org/resource/Jackson_Waters>	<http://dbpedia.org/ontology/writer>	<https://dbpedia.org/resource/Come_Undone_(album)>	0.0	0.38461538461538464
<https://dbpedia.org/resource/Isao_Yamagata>	<http://dbpedia.org/ontology/birthPlace>	<https://dbpedia.org/resource/London>	0.9811236989237734	0.0
<https://dbpedia.org/resource/Achilleas_Gerokostopoulos>	<http://dbpedia.org/ontology/nationality>	<https://dbpedia.org/resource/Greece>	0.6209169900291902	0.0
<https://dbpedia.org/resource/David_Wojnarowicz>	<http://dbpedia.org/ontology/award>	<https://dbpedia.org/resource/Lambda_Literary_Award>	0.0	0.0
<https://dbpedia.org/resource/Raymond_Collishaw>	<http://dbpedia.org/ontology/award>	<https://dbpedia.org/resource/Medal_bar>	0.06619110858354205	0.0
<https://dbpedia.org/resource/John_Edward_Taylor_(bishop_of_Stockholm)>	<http://dbpedia.org/ontology/deathPlace>	<https://dbpedia.org/resource/Stockholm>	0.0	0.0
<https://dbpedia.org/resource/Billy_Goodman>	<http://dbpedia.org/ontology/deathPlace>	<https://dbpedia.org/resource/Sarasota,_Florida>	0.9989443055234836	0.0
<https://dbpedia.org/resource/Brad_Corrigan>	<http://dbpedia.org/property/website>	<http://www.braddigan.com>	0.0	0.0
<https://dbpedia.org/resource/Janaki_Ramachandran>	<http://dbpedia.org/ontology/starring>	<https://dbpedia.org/resource/Marudhanaattu_Ilavarasi>	0.0	0.981651376146789
<https://dbpedia.org/resource/Antoni_Potocki_(1780%20131850)>	<http://dbpedia.org/ontology/spouse>	<https://dbpedia.org/resource/Róża_Potocka_(1780%20131862)>	0.0	0.0
<https://dbpedia.org/resource/Rajesh_Khanna>	<http://dbpedia.org/ontology/child>	<https://dbpedia.org/resource/Twinkle_Khanna>	0.9999335024460089	0.0
<https://dbpedia.org/resource/Pepe_Arias>	<http://dbpedia.org/ontology/starring>	<https://dbpedia.org/resource/Fantasmas_en_Buenos_Aires>	0.4577604814943562	0.38461538461538464
<https://dbpedia.org/resource/Immanuel_Kant>	<http://dbpedia.org/property/influences>	<https://dbpedia.org/resource/Christine_Korsgaard>	0.0	0.0
<https://dbpedia.org/resource/José_Sarney>	<http://dbpedia.org/ontology/office>	<https://dbpedia.org/resource/Maranhão>	0.0	0.981651376146789
<https://dbpedia.org/resource/Nexstar_Broadcasting_Group>	<http://dbpedia.org/ontology/owner>	<https://dbpedia.org/resource/KWKT-TV>	0.0	0.0
<https://dbpedia.org/resource/Hugo_Preuß>	<http://dbpedia.org/ontology/almaMater>	<https://dbpedia.org/resource/Heidelberg_University>	0.9909149082189541	0.0
<https://dbpedia.org/resource/John_D._Hancock>	<http://dbpedia.org/ontology/director>	<https://dbpedia.org/resource/Weeds_(film)>	0.0	0.38461538461538464
<https://dbpedia.org/resource/Lee_Deok-hwa>	<http://dbpedia.org/ontology/almaMater>	<https://dbpedia.org/resource/Dongguk_University>	1.0	0.0
<https://dbpedia.org/resource/Johanna_Loisinger>	<http://dbpedia.org/ontology/spouse>	<https://dbpedia.org/resource/Alexander_of_Battenberg>	0.9997426366195582	0.7857142857142857
<https://dbpedia.org/resource/Elizabeth_FitzHugh>	<http://dbpedia.org/ontology/spouse>	<https://dbpedia.org/resource/William_Parr,_1st_Baron_Parr_of_Kendal>	0.9996066119343258	0.981651376146789
<https://dbpedia.org/resource/James_C._Willson>	<http://dbpedia.org/ontology/almaMater>	<https://dbpedia.org/resource/University_of_Michigan>	1.0	0.0
<https://dbpedia.org/resource/Hutton_Gibson>	<http://dbpedia.org/ontology/child>	<https://dbpedia.org/resource/Mel_Gibson>	1.0	0.0
<https://dbpedia.org/resource/Moxico_Province>	<http://dbpedia.org/ontology/capital>	<https://dbpedia.org/resource/Luena,_Moxico_Province>	0.9892683889735231	0.0
<https://dbpedia.org/resource/Ángel_Aníbal_Guevara>	<http://dbpedia.org/ontology/office>	<https://dbpedia.org/resource/Guatemala>	0.0	0.7857142857142857
<https://dbpedia.org/resource/Jim_Bryson>	<http://dbpedia.org/ontology/instrument>	<https://dbpedia.org/resource/wordnet_guitar_103467517>	0.0	0.0
<https://dbpedia.org/resource/Subhash_Desai>	<http://dbpedia.org/ontology/office>	<https://dbpedia.org/resource/Maharashtra>	0.0	0.38461538461538464
<https://dbpedia.org/resource/Babur>	<http://dbpedia.org/ontology/child>	<https://dbpedia.org/resource/Kamran_Mirza>	1.0	0.0
<https://dbpedia.org/resource/Joseph_Kosma>	<http://dbpedia.org/property/musicComposer>	<https://dbpedia.org/resource/La_Bête_Humaine_(film)>	0.0	0.0
<https://dbpedia.org/resource/1996_US_Open_%2013_Women%27s_Singles>	<http://dbpedia.org/ontology/place>	<https://dbpedia.org/resource/USTA_Billie_Jean_King_National_Tennis_Center>	0.0	0.0
<https://dbpedia.org/resource/Sirius_XM_Radio>	<http://dbpedia.org/ontology/owner>	<https://dbpedia.org/resource/Specials_(Sirius_XM)>	0.5578098988576007	0.0
<https://dbpedia.org/resource/Artem_Laguta>	<http://dbpedia.org/ontology/nationality>	<https://dbpedia.org/resource/Russia>	0.6209169900291902	0.981651376146789
<https://dbpedia.org/resource/Zach_Ashton>	<http://dbpedia.org/ontology/instrument>	<https://dbpedia.org/resource/wordnet_guitar_103467517>	0.0	0.0
<https://dbpedia.org/resource/Eleanor_Parke_Custis_Lewis>	<http://dbpedia.org/property/live>	<https://dbpedia.org/resource/Woodlawn_(plantation)>	0.0	0.0
<https://dbpedia.org/resource/Stephen_Frears>	<http://dbpedia.org/ontology/director>	<https://dbpedia.org/resource/The_Deal_(2003_film)>	0.9206039850518761	0.7857142857142857
<https://dbpedia.org/resource/Ted_Demme>	<http://dbpedia.org/ontology/director>	<https://dbpedia.org/resource/Blow_(film)>	0.9206039850518761	0.38461538461538464
<https://dbpedia.org/resource/Marc-Charles-Gabriel_Gleyre>	<http://dbpedia.org/property/influences>	<https://dbpedia.org/resource/Ignace_Schott>	0.0	0.0
<https://dbpedia.org/resource/Arnold_Sommerfeld>	<http://dbpedia.org/property/influences>	<https://dbpedia.org/resource/Karl_Herzfeld>	0.0	0.0
<https://dbpedia.org/resource/Veeru_Devgan>	<http://dbpedia.org/property/live>	<https://dbpedia.org/resource/Mumbai>	0.0	0.0
<https://dbpedia.org/resource/Volga_Bulgaria>	<http://dbpedia.org/ontology/capital>	<https://dbpedia.org/resource/Bolgar,_Spassky_District,_Republic_of_Tatarstan>	0.003056071374636482	0.0
<https://dbpedia.org/resource/Steve_Kramer_(actor)>	<http://dbpedia.org/ontology/leader>	<https://dbpedia.org/resource/Pilot_Point,_Alaska>	0.0	0.0
<https://dbpedia.org/resource/Richard_Tandy>	<http://dbpedia.org/ontology/instrument>	<https://dbpedia.org/resource/wordnet_piano_103928116>	0.0	0.0
<https://dbpedia.org/resource/Nexstar_Broadcasting_Group>	<http://dbpedia.org/ontology/owner>	<https://dbpedia.org/resource/KWKT-TV>	0.0	0.0
<https://dbpedia.org/resource/Moxico_Province>	<http://dbpedia.org/ontology/capital>	<https://dbpedia.org/resource/Luena,_Moxico_Province>	0.9892683889735231	0.0
<https://dbpedia.org/resource/Joseph_Kosma>	<http://dbpedia.org/property/musicComposer>	<https://dbpedia.org/resource/La_Bête_Humaine_(film)>	0.0	0.0
<https://dbpedia.org/resource/1996_US_Open_%2013_Women%27s_Singles>	<http://dbpedia.org/ontology/place>	<https://dbpedia.org/resource/USTA_Billie_Jean_King_National_Tennis_Center>	0.0	0.0
<https://dbpedia.org/resource/Artem_Laguta>	<http://dbpedia.org/ontology/nationality>	<https://dbpedia.org/resource/Russia>	0.6209169900291902	0.981651376146789
<https://dbpedia.org/resource/Eleanor_Parke_Custis_Lewis>	<http://dbpedia.org/property/live>	<https://dbpedia.org/resource/Woodlawn_(plantation)>	0.0	0.0
<https://dbpedia.org/resource/Steve_Kramer_(actor)>	<http://dbpedia.org/ontology/leader>	<https://dbpedia.org/resource/Pilot_Point,_Alaska>	0.3734175280032659	0.0
<https://dbpedia.org/resource/Mark_Kilian>	<http://dbpedia.org/property/musicComposer>	<https://dbpedia.org/resource/Traitor_(film)>	0.0	0.0
<https://dbpedia.org/resource/Polish%2013Ottoman_War_(1633%201334)>	<http://dbpedia.org/ontology/place>	<https://dbpedia.org/resource/Ottoman_Empire>	0.0	0.0
<https://dbpedia.org/resource/Ethiopian_Empire>	<http://dbpedia.org/ontology/combatant>	<https://dbpedia.org/resource/Eritrean_War_of_Independence>	0.0	0.0
<https://dbpedia.org/resource/Cheng_Kaijia>	<http://dbpedia.org/ontology/doctoralAdvisor>	<https://dbpedia.org/resource/Max_Born>	0.9999998103499019	0.0
<https://dbpedia.org/resource/A._Sreekar_Prasad>	<http://dbpedia.org/ontology/editing>	<https://dbpedia.org/resource/Malleeshwari>	0.6175137301517383	0.0
<https://dbpedia.org/resource/Viet_Cong>	<http://dbpedia.org/ontology/combatant>	<https://dbpedia.org/resource/Battle_of_Chà_Là>	0.0	0.0
<https://dbpedia.org/resource/Thomas_Reed>	<http://dbpedia.org/ontology/leader>	<https://dbpedia.org/resource/Chattahoochee_Hills,_Georgia>	0.0	0.0
